id,latitude,longitude,property_type,room_type,bathrooms,bedrooms,minimum_nights,price
5617847,37.76004,-122.41809,House,Private room,1.5,1,3,$125.00
5631995,37.80123,-122.43199,Apartment,Private room,1.5,1,1,$139.00
5632275,37.75437,-122.42954,Apartment,Entire home/apt,1,1,30,$165.00
5632452,37.75603,-122.4609,House,Entire home/apt,1,1,1,$150.00
5632672,37.77112,-122.44872,Apartment,Private room,2.5,4,30,$400.00
5666413,37.79078,-122.40935,Apartment,Entire home/apt,1,0,30,$110.00
5666454,37.79095,-122.40769,Apartment,Entire home/apt,1,0,30,$110.00
5696895,37.76172,-122.47488,Apartment,Entire home/apt,1,2,31,$66.00
5697110,37.78059,-122.45199,Apartment,Entire home/apt,1,1,30,$200.00
5749181,37.74722,-122.43507,Apartment,Entire home/apt,1,0,2,$215.00
5749839,37.72906,-122.41014,House,Entire home/apt,1,1,1,$140.00
5774490,37.74683,-122.43746,Guest suite,Private room,1,1,2,$120.00
5785978,37.76413,-122.48369,House,Private room,1,1,2,$80.00
5788099,37.79911,-122.40567,Apartment,Entire home/apt,2,3,2,$625.00
5804060,37.79798,-122.43023,Apartment,Entire home/apt,1,1,30,$125.00
5821380,37.75786,-122.41778,Apartment,Entire home/apt,1,2,30,$350.00
5849626,37.77452,-122.4449,Apartment,Entire home/apt,1,0,3,$250.00
5852066,37.7771,-122.43763,Apartment,Private room,1,1,2,$144.00
5853587,37.72219,-122.43078,House,Private room,1,1,5,$60.00
5858973,37.78507,-122.45276,House,Entire home/apt,3,3,30,$520.00
5861266,37.77528,-122.46233,House,Private room,1,1,2,$200.00
5863674,37.73746,-122.42871,Guest suite,Private room,1,1,2,$200.00
5871250,37.7886,-122.42086,Hostel,Shared room,2,1,30,$79.00
5882524,37.7503,-122.44204,House,Entire home/apt,2,3,3,$250.00
5884735,37.76296,-122.43116,Condominium,Private room,1,1,3,$80.00
5891594,37.7679,-122.43253,Apartment,Entire home/apt,1,3,30,$235.00
5904304,37.78827,-122.41506,Apartment,Private room,1,1,3,$99.00
5904305,37.78899,-122.4155,Apartment,Private room,1,1,3,$79.00
5905163,37.76393,-122.49695,Apartment,Private room,1,1,30,$60.00
5905530,37.77832,-122.43975,Condominium,Private room,1,1,6,$75.00
5918090,37.73904,-122.42665,House,Entire home/apt,1,2,2,$275.00
5918432,37.75438,-122.39889,Condominium,Entire home/apt,1.5,3,55,$130.00
5919500,37.78921,-122.45073,Apartment,Entire home/apt,1,1,1,$279.00
5932678,37.77588,-122.41902,Apartment,Entire home/apt,1,1,30,$249.00
5933430,37.73703,-122.41801,Apartment,Entire home/apt,1,3,2,$500.00
5944921,37.77455,-122.45867,Apartment,Private room,1,1,3,$95.00
5944989,37.78885,-122.40265,Condominium,Entire home/apt,2.5,2,1,"""$1,300.00 """
5945396,37.78889,-122.40358,Serviced apartment,Entire home/apt,3.5,3,1,"""$1,252.00 """
5945605,37.76291,-122.42165,Apartment,Entire home/apt,2.5,2,2,"""$1,465.00 """
5945812,37.78857,-122.40268,Serviced apartment,Entire home/apt,1.5,1,1,$975.00
5970639,37.73437,-122.39534,House,Entire home/apt,1,1,30,$109.00
5980039,37.75839,-122.41905,House,Entire home/apt,1.5,1,5,$270.00
5990171,37.76798,-122.43106,Apartment,Entire home/apt,1,3,30,$235.00
5998790,37.74011,-122.41993,Townhouse,Private room,1,1,1,$80.00
6006021,37.80017,-122.40261,Condominium,Entire home/apt,1.5,2,30,$280.00
6006768,37.78996,-122.44981,Guest suite,Entire home/apt,1,1,3,$140.00
6007925,37.79958,-122.40625,Condominium,Entire home/apt,1,2,5,$350.00
6015077,37.747,-122.50668,Apartment,Entire home/apt,2,3,30,$199.00
6016647,37.73364,-122.41236,Guest suite,Private room,1,1,3,$150.00
6020579,37.73523,-122.41404,House,Entire home/apt,2,4,5,$233.00
6042966,37.75713,-122.41524,House,Entire home/apt,1,3,3,$375.00
6072316,37.76051,-122.47141,House,Entire home/apt,2,4,3,$600.00
6072767,37.75316,-122.47053,Guest suite,Entire home/apt,1,1,2,$200.00
6074750,37.79825,-122.4109,House,Private room,1,1,2,$156.00
6080799,37.74671,-122.50668,Apartment,Entire home/apt,1,1,2,$95.00
6090316,37.74494,-122.41034,House,Entire home/apt,2,2,30,$200.00
6091945,37.72474,-122.45677,House,Private room,1,1,3,$90.00
6092049,37.75608,-122.43801,Guest suite,Entire home/apt,1,1,1,$268.00
6092596,37.7638,-122.42614,Guest suite,Entire home/apt,1,1,1,$174.00
6103791,37.76054,-122.43759,House,Private room,1,1,1,$79.00
6107258,37.79781,-122.42502,Hotel,Private room,1,1,1,$209.00
6107359,37.75587,-122.40906,Apartment,Entire home/apt,1,2,2,$299.00
6108439,37.73951,-122.41373,House,Entire home/apt,1,2,3,$245.00
6117147,37.75318,-122.50099,Guest suite,Entire home/apt,1,1,2,$135.00
6119086,37.75671,-122.40802,Guest suite,Entire home/apt,1,1,30,$125.00
6119683,37.76182,-122.42143,Apartment,Private room,1,1,4,$199.00
6120540,37.73436,-122.49558,House,Private room,0,1,1,$49.00
6132191,37.79632,-122.41191,Condominium,Entire home/apt,3,3,1,$499.00
6134800,37.75239,-122.44196,Apartment,Entire home/apt,3,2,2,$300.00
6145605,37.71389,-122.39809,Apartment,Entire home/apt,1,0,2,$150.00
6156195,37.76077,-122.43621,Apartment,Entire home/apt,1,1,30,$249.00
6163821,37.75539,-122.3973,House,Private room,1,1,1,$146.00
6168622,37.78852,-122.4022,Loft,Entire home/apt,2,1,30,$300.00
6169292,37.79748,-122.42566,Hotel,Private room,1,1,1,$129.00
6181182,37.77177,-122.39404,Apartment,Entire home/apt,1,1,30,$229.00
6188428,37.8086,-122.41447,Hotel,Private room,1,2,2,$688.00
6195258,37.74697,-122.41193,House,Entire home/apt,1,2,2,$250.00
6214853,37.77375,-122.42487,Apartment,Entire home/apt,1,1,30,$110.00
6224858,37.78578,-122.46193,House,Entire home/apt,1.5,3,4,$450.00
6238514,37.74715,-122.43059,Apartment,Entire home/apt,1,2,1,$350.00
6245649,37.75964,-122.5064,Apartment,Entire home/apt,1,1,30,$98.00
6257770,37.77585,-122.42641,Apartment,Entire home/apt,1,2,30,$255.00
6261638,37.78699,-122.3913,Apartment,Entire home/apt,2,2,30,$173.00
6272183,37.76325,-122.45252,Apartment,Entire home/apt,1,1,30,$85.00
6272816,37.76982,-122.4216,Apartment,Private room,1,1,1,$125.00
6273036,37.75488,-122.40235,House,Entire home/apt,1,1,3,$160.00
6301675,37.79018,-122.41169,Apartment,Entire home/apt,1,0,30,$151.00
6316753,37.73213,-122.44952,House,Private room,2,1,5,$65.00
6324586,37.75044,-122.4101,Apartment,Entire home/apt,1.5,2,4,$900.00
6326133,37.78881,-122.44,Condominium,Entire home/apt,1,1,4,$225.00
6329340,37.77832,-122.44561,Condominium,Entire home/apt,1,3,30,"""$3,000.00 """
6329731,37.77692,-122.44613,Condominium,Private room,1,1,30,$180.00
6331695,37.74207,-122.43069,Apartment,Entire home/apt,1,1,1,$196.00
6335352,37.75341,-122.44033,House,Entire home/apt,2.5,3,3,$500.00
6336315,37.77062,-122.4214,Condominium,Private room,1,1,2,$240.00
6338562,37.79256,-122.42135,House,Private room,1,1,140,$200.00
6344096,37.75195,-122.44068,House,Private room,1,1,30,$99.00
6344500,37.799,-122.40668,Condominium,Entire home/apt,1,1,2,$250.00
6348742,37.75326,-122.43598,House,Entire home/apt,1,1,30,$125.00
6360976,37.79928,-122.41947,Apartment,Entire home/apt,1.5,2,30,$200.00
6364873,37.7726,-122.42814,Condominium,Entire home/apt,1,2,5,$342.00
6365190,37.75654,-122.41928,Apartment,Private room,1,1,30,$89.00
6365956,37.75748,-122.47222,House,Private room,1,1,1,$129.00
6373849,37.79135,-122.40828,Apartment,Entire home/apt,1,1,30,$116.00
6374167,37.76637,-122.4467,House,Private room,1,1,7,$80.00
6376338,37.75639,-122.45455,House,Entire home/apt,3,4,3,$680.00
6378495,37.75821,-122.41969,Loft,Private room,1,1,30,$89.00
6387526,37.76707,-122.4239,House,Entire home/apt,2.5,3,30,$325.00
6402782,37.777,-122.44131,Condominium,Entire home/apt,1,2,4,$185.00
6415052,37.76974,-122.43695,Condominium,Entire home/apt,2,3,5,$370.00
6423158,37.7313,-122.46152,Apartment,Entire home/apt,1,0,2,$139.00
6430646,37.75773,-122.44503,House,Private room,1,1,2,$120.00
6437010,37.7657,-122.41669,Apartment,Private room,1.5,1,4,$91.00
6448545,37.79533,-122.41201,Apartment,Entire home/apt,2,3,30,$300.00
6453006,37.74172,-122.40851,House,Private room,1,1,3,$135.00
6453774,37.78836,-122.40916,Condominium,Entire home/apt,1,0,1,$249.00
6464280,37.7565,-122.40886,Condominium,Entire home/apt,2,3,2,$450.00
6481492,37.75528,-122.41048,Condominium,Entire home/apt,1,2,4,$349.00
6494663,37.7495,-122.49164,House,Private room,1,1,1,$84.00
6505426,37.75316,-122.43722,Guest suite,Entire home/apt,1,1,2,$200.00
6512986,37.74272,-122.40956,House,Entire home/apt,1,2,30,$250.00
6514826,37.76283,-122.42547,Condominium,Entire home/apt,1,2,3,$265.00
6516295,37.77248,-122.4078,Loft,Entire home/apt,1.5,1,30,$250.00
6518261,37.71906,-122.43261,Apartment,Entire home/apt,1,2,5,$169.00
6522477,37.74938,-122.42576,House,Private room,1,1,4,$300.00
6523507,37.74744,-122.43574,Cottage,Entire home/apt,1,0,4,$265.00
6526129,37.79034,-122.4348,Apartment,Entire home/apt,1,0,30,$129.00
6526344,37.76314,-122.42136,Apartment,Private room,1,1,60,$50.00
6529234,37.74326,-122.41061,Loft,Entire home/apt,1,0,5,$114.00
6544530,37.76014,-122.43213,Apartment,Entire home/apt,2.5,2,3,$399.00
6552586,37.78455,-122.3887,Apartment,Private room,1,1,30,$70.00
6557736,37.74896,-122.4924,House,Private room,1,1,1,$75.00
6560870,37.74814,-122.40806,Apartment,Entire home/apt,1,1,3,$135.00
6587558,37.77751,-122.45683,Apartment,Private room,1,1,30,$60.00
6591087,37.77681,-122.3972,Loft,Private room,1.5,1,30,$375.00
6591405,37.80166,-122.43068,Apartment,Entire home/apt,2.5,2,30,$380.00
6600081,37.753,-122.40394,House,Private room,1,1,3,$95.00
6601749,37.71174,-122.44561,Apartment,Entire home/apt,1,1,30,$74.00
6604564,37.74818,-122.41884,Townhouse,Entire home/apt,1,2,1,$350.00
6604799,37.74822,-122.41826,Townhouse,Private room,1,1,1,$160.00
6609412,37.74895,-122.42927,House,Entire home/apt,2,4,1,"""$1,000.00 """
6627450,37.7644,-122.43054,Apartment,Entire home/apt,2.5,3,30,$300.00
6628985,37.78472,-122.44666,Condominium,Private room,1,1,2,$109.00
6629798,37.72836,-122.41643,House,Private room,1,1,2,$120.00
6643496,37.74694,-122.44858,House,Private room,1,1,5,$150.00
6648062,37.74135,-122.40938,House,Private room,1,1,3,$110.00
6649234,37.78858,-122.40949,Condominium,Entire home/apt,1,0,1,$259.00
6653474,37.77566,-122.44063,Guest suite,Entire home/apt,1,1,2,$149.00
6662128,37.79781,-122.40554,Apartment,Private room,2,1,30,$66.00
6662231,37.79879,-122.40542,Apartment,Private room,2,1,30,$68.00
6684182,37.75749,-122.41599,House,Entire home/apt,1.5,3,3,$295.00
6688004,37.74257,-122.41359,House,Private room,1,1,3,$105.00
6691495,37.75149,-122.39892,House,Private room,1,1,30,$80.00
6701045,37.80468,-122.40574,Condominium,Entire home/apt,1,2,30,$370.00
6713990,37.76685,-122.42368,Condominium,Entire home/apt,1,1,14,$150.00
6715383,37.72059,-122.45216,Apartment,Entire home/apt,1,1,30,$105.00
6716133,37.72122,-122.45274,Apartment,Entire home/apt,1,0,30,$100.00
6727254,37.75323,-122.43741,Apartment,Private room,1.5,1,30,$105.00
6730473,37.77855,-122.43864,Apartment,Entire home/apt,1,1,30,$88.00
6747672,37.76719,-122.43668,Apartment,Entire home/apt,1,1,30,$219.00
6748645,37.75548,-122.42941,House,Entire home/apt,2,3,4,$350.00
6749412,37.76034,-122.40525,Apartment,Entire home/apt,1,1,1,$300.00
6782479,37.73477,-122.43194,House,Entire home/apt,1,1,3,$300.00
6793767,37.75647,-122.4358,Apartment,Entire home/apt,1,0,31,$99.00
6796392,37.75607,-122.43419,House,Entire home/apt,1,2,30,$185.00
6798145,37.72962,-122.37163,Townhouse,Entire home/apt,1.5,2,31,$110.00
6800168,37.75202,-122.42569,Apartment,Entire home/apt,1,3,3,$190.00
6822070,37.74096,-122.41656,House,Entire home/apt,1,1,1,$159.00
6822748,37.7919,-122.41894,Apartment,Entire home/apt,1,1,30,$260.00
6835302,37.80447,-122.40497,Apartment,Entire home/apt,1,1,30,$240.00
6835462,37.7876,-122.39844,Condominium,Entire home/apt,1,1,30,$252.00
6836411,37.78745,-122.41059,Condominium,Entire home/apt,1,0,1,$249.00
6836785,37.75203,-122.42254,Apartment,Entire home/apt,1,0,1,$193.00
6836928,37.77532,-122.40768,Loft,Entire home/apt,2.5,3,30,"""$1,000.00 """
6864929,37.74576,-122.4265,House,Entire home/apt,4,4,7,$710.00
6870420,37.75323,-122.43588,House,Entire home/apt,3,4,5,"""$1,000.00 """
6883183,37.78722,-122.40956,Serviced apartment,Entire home/apt,1,1,2,$195.00
6885422,37.75209,-122.42605,House,Entire home/apt,2,4,4,$399.00
6887043,37.76338,-122.43698,Apartment,Entire home/apt,1,1,30,$150.00
6887081,37.75544,-122.43524,Condominium,Entire home/apt,1,2,3,$350.00
6898334,37.7954,-122.42882,Apartment,Entire home/apt,1,1,30,$220.00
6911587,37.7649,-122.4214,Apartment,Private room,1,1,2,$100.00
6913294,37.75598,-122.41525,House,Private room,1,1,1,$90.00
6915497,37.75338,-122.40633,House,Entire home/apt,1.5,3,3,$400.00
6922612,37.78527,-122.42321,Condominium,Entire home/apt,1,1,5,$128.00
6926901,37.75642,-122.41285,House,Entire home/apt,2,2,3,$300.00
6934867,37.75634,-122.50365,House,Entire home/apt,1,3,30,$219.00
6934874,37.75734,-122.50194,House,Entire home/apt,1,2,30,$157.00
6936417,37.76028,-122.39365,House,Entire home/apt,1,1,3,$265.00
6938818,37.78066,-122.50563,House,Private room,1,1,3,$75.00
6940354,37.72428,-122.45723,House,Private room,1,1,3,$99.00
6940448,37.72558,-122.45747,House,Private room,1,1,3,$80.00
6955678,37.79424,-122.40929,Apartment,Private room,1.5,1,30,$83.00
6957662,37.74858,-122.43582,Apartment,Entire home/apt,1,1,5,$225.00
6968158,37.77847,-122.43502,Townhouse,Private room,1,1,3,$158.00
6970746,37.78169,-122.45628,House,Private room,1,1,2,$140.00
6973383,37.73172,-122.44845,House,Private room,2,1,5,$60.00
6973631,37.76809,-122.43153,Apartment,Private room,1,1,2,$197.00
6974259,37.7106,-122.3903,House,Entire home/apt,1,2,30,$170.00
6975064,37.78622,-122.42438,Apartment,Entire home/apt,1,1,30,$100.00
6985131,37.7195,-122.45674,Guest suite,Entire home/apt,1,1,3,$95.00
6993593,37.79569,-122.41708,House,Private room,1.5,1,1,$159.00
7004802,37.76999,-122.42268,Apartment,Entire home/apt,1,2,3,$245.00
7007759,37.71728,-122.45269,House,Private room,1,1,7,$219.00
7009654,37.73632,-122.43691,House,Private room,1,1,2,$75.00
7009791,37.7778,-122.45934,House,Private room,2,1,3,$125.00
7009809,37.75688,-122.46785,House,Entire home/apt,2.5,3,30,$190.00
7012313,37.75073,-122.42647,House,Private room,1,1,30,$93.00
7020637,37.75369,-122.42261,Condominium,Entire home/apt,1,1,1,$150.00
7022309,37.77498,-122.44355,Condominium,Private room,1.5,1,2,$88.00
7026287,37.74963,-122.42995,Guest suite,Private room,1,1,2,$125.00
7027139,37.7638,-122.50732,Apartment,Private room,1,1,3,$190.00
7028127,37.74331,-122.41974,Apartment,Entire home/apt,1,4,5,$250.00
7034114,37.74736,-122.4249,Condominium,Private room,1.5,1,3,$115.00
7035672,37.74236,-122.47229,Guest suite,Entire home/apt,1,0,2,$179.00
7038488,37.76463,-122.47456,House,Entire home/apt,2,3,6,$240.00
7054235,37.75853,-122.50506,House,Private room,1,1,3,$99.00
7065335,37.71062,-122.43532,House,Entire home/apt,1,2,2,$174.00
7065694,37.73806,-122.50623,House,Entire home/apt,1,2,30,$350.00
7067087,37.79926,-122.40476,Bed and breakfast,Shared room,10,1,1,$38.00
7067681,37.79845,-122.40478,Bed and breakfast,Shared room,10,1,1,$38.00
7068804,37.72677,-122.46832,House,Private room,1,1,2,$53.00
7072662,37.7752,-122.43765,Apartment,Entire home/apt,1,0,90,$132.00
7093018,37.73048,-122.44176,Apartment,Private room,1,1,30,$50.00
7111861,37.8055,-122.44802,House,Entire home/apt,4.5,3,3,"""$1,000.00 """
7140740,37.73512,-122.39764,House,Private room,1,1,3,$129.00
7143032,37.78621,-122.40967,Apartment,Private room,1,1,1,$110.00
7146663,37.78832,-122.40982,Condominium,Entire home/apt,1,0,3,$449.00
7162627,37.7769,-122.42613,Apartment,Entire home/apt,1,1,30,$120.00
7178670,37.77561,-122.4409,Apartment,Private room,1,1,1,$239.00
7180020,37.77945,-122.40382,Loft,Entire home/apt,1.5,1,4,$269.00
7181279,37.73379,-122.41556,Guest suite,Entire home/apt,1,0,2,$125.00
7181655,37.7645,-122.43145,House,Entire home/apt,3.5,4,3,$875.00
7182761,37.75751,-122.39627,Apartment,Private room,1,1,3,$130.00
7196412,37.74602,-122.4554,House,Private room,1,1,30,$130.00
7202063,37.78407,-122.40707,Condominium,Entire home/apt,1,1,30,$249.00
7204761,37.76527,-122.42997,Condominium,Entire home/apt,1,3,3,$320.00
7217193,37.76222,-122.42332,Apartment,Entire home/apt,1,1,2,$295.00
7220035,37.79429,-122.41557,Apartment,Entire home/apt,1,1,2,$140.00
7222704,37.78294,-122.48326,Guest suite,Entire home/apt,1,1,2,$109.00
7226841,37.79287,-122.41609,Apartment,Private room,1,1,30,$116.00
7227605,37.79255,-122.44273,Apartment,Entire home/apt,1.5,3,30,$750.00
7227859,37.78611,-122.44019,House,Private room,1,1,30,$119.00
7227910,37.79074,-122.42505,Condominium,Entire home/apt,4.5,5,5,$975.00
7228563,37.75329,-122.4686,House,Entire home/apt,2.5,3,7,$400.00
7247351,37.73214,-122.43068,Guesthouse,Entire home/apt,1,1,2,$125.00
7247746,37.76258,-122.50822,House,Private room,1,1,2,$95.00
7259606,37.76087,-122.50591,House,Private room,2,1,2,$60.00
7259880,37.76203,-122.50759,House,Private room,2,1,2,$75.00
7275084,37.76074,-122.44359,House,Private room,1,1,2,$115.00
7281346,37.71904,-122.43537,House,Entire home/apt,2,3,4,$300.00
7290262,37.76997,-122.42977,Condominium,Private room,1.5,1,2,$95.00
7292878,37.74283,-122.41543,House,Entire home/apt,1,1,1,$155.00
7302136,37.76516,-122.44658,Apartment,Entire home/apt,1,1,28,$99.00
7309811,37.77131,-122.42524,Loft,Entire home/apt,1,1,2,$280.00
7309852,37.76404,-122.47942,Apartment,Entire home/apt,1,2,3,$179.00
7323097,37.73841,-122.38636,Guest suite,Entire home/apt,1,2,30,$120.00
7327920,37.75308,-122.40149,Apartment,Entire home/apt,1,1,3,$238.00
7329639,37.78604,-122.43887,House,Private room,1,1,30,$92.00
7331464,37.74898,-122.43125,Guest suite,Entire home/apt,1,2,2,$250.00
7340055,37.76102,-122.43249,Apartment,Private room,1,1,3,$200.00
7341076,37.72683,-122.42962,House,Private room,1,1,2,$90.00
7342996,37.75123,-122.42367,House,Private room,1,1,4,$210.00
7343245,37.78689,-122.43889,Townhouse,Entire home/apt,2,4,3,$900.00
7343277,37.79909,-122.40631,Hostel,Shared room,10,1,1,$38.00
7344289,37.78118,-122.46633,Apartment,Entire home/apt,1,2,1,$400.00
7345170,37.75035,-122.42458,House,Private room,1,1,4,$210.00
7345468,37.7331,-122.43261,Guest suite,Entire home/apt,1,0,3,$220.00
7348398,37.75698,-122.43951,House,Private room,1,1,2,$125.00
7360699,37.75843,-122.40112,House,Entire home/apt,1,2,30,$140.00
7367530,37.78745,-122.40809,Apartment,Private room,1,1,1,$110.00
7386838,37.75915,-122.39549,Loft,Entire home/apt,2.5,3,2,$750.00
7389541,37.75944,-122.50335,House,Entire home/apt,1,1,2,$250.00
7393518,37.77512,-122.40244,Guest suite,Entire home/apt,1,0,2,$199.00
7402986,37.73841,-122.41286,House,Entire home/apt,2,3,2,$275.00
7404181,37.76021,-122.4255,Condominium,Entire home/apt,2,3,30,$475.00
7437925,37.77115,-122.43679,Townhouse,Private room,2,1,30,$125.00
7439398,37.77534,-122.41769,Apartment,Entire home/apt,1,1,30,$339.00
7459197,37.76484,-122.44526,House,Entire home/apt,2.5,3,2,$565.00
7459988,37.78836,-122.39059,Condominium,Entire home/apt,1,2,30,$193.00
7478631,37.76211,-122.45202,Guest suite,Entire home/apt,1,0,30,$95.00
7483031,37.72257,-122.43297,House,Entire home/apt,1,2,3,$148.00
7493513,37.73997,-122.41285,Apartment,Entire home/apt,1,1,30,$218.00
7493861,37.79425,-122.42816,Apartment,Entire home/apt,1,1,30,$232.00
7499793,37.7418,-122.41674,House,Private room,1,1,2,$130.00
7514742,37.73192,-122.38821,Guest suite,Private room,1,1,2,$114.00
7544803,37.73783,-122.41342,House,Entire home/apt,1,3,3,$400.00
7547105,37.80166,-122.44621,Condominium,Entire home/apt,1,1,3,$128.00
7548762,37.78541,-122.40846,Apartment,Private room,1,1,1,$110.00
7549488,37.76024,-122.39899,Condominium,Entire home/apt,2.5,4,2,$475.00
7558236,37.7608,-122.41916,House,Entire home/apt,3.5,5,3,"""$1,025.00 """
7562249,37.7765,-122.43946,Apartment,Entire home/apt,1,1,30,$185.00
7562547,37.80332,-122.43982,Guest suite,Entire home/apt,1,1,2,$375.00
7564371,37.79703,-122.41861,Apartment,Entire home/apt,1,2,3,$300.00
7596529,37.75124,-122.41046,House,Entire home/apt,2,3,3,$625.00
7602795,37.75429,-122.4229,Apartment,Entire home/apt,1,2,30,$135.00
7612118,37.78894,-122.44555,House,Entire home/apt,1,1,3,$262.00
7618503,37.7665,-122.42703,Condominium,Entire home/apt,1,1,30,$200.00
7618833,37.76106,-122.44478,Apartment,Entire home/apt,1,2,30,$160.00
7637533,37.7831,-122.40272,Loft,Shared room,1.5,1,30,$45.00
7665362,37.77682,-122.41465,Loft,Entire home/apt,2.5,2,2,$700.00
7666482,37.77368,-122.44564,Apartment,Entire home/apt,2,2,31,$145.00
7676566,37.76134,-122.40268,House,Entire home/apt,2,3,2,$599.00
7680348,37.7671,-122.4325,Apartment,Private room,1,1,2,$199.00
7681228,37.79565,-122.3994,Apartment,Entire home/apt,1,0,31,$150.00
7689528,37.80185,-122.44081,Condominium,Private room,1,1,2,$188.00
7695697,37.76262,-122.38982,Loft,Private room,1,1,30,$65.00
7696468,37.80643,-122.41988,Apartment,Entire home/apt,1,1,3,$250.00
7697503,37.74365,-122.47642,House,Private room,2,1,1,$80.00
7699276,37.7617,-122.43923,Apartment,Private room,1,2,2,$175.00
7699710,37.73957,-122.41425,House,Entire home/apt,2.5,3,3,$450.00
7701360,37.73529,-122.44081,House,Entire home/apt,3.5,3,3,$995.00
7715542,37.80353,-122.4223,Guest suite,Private room,1,1,1,$170.00
7715861,37.78931,-122.40231,Serviced apartment,Entire home/apt,2.5,2,1,"""$1,300.00 """
7718075,37.77202,-122.43204,Apartment,Private room,2,1,2,$110.00
7726184,37.7796,-122.47004,Apartment,Entire home/apt,1.5,2,2,$275.00
7729217,37.75737,-122.44295,Condominium,Private room,1,1,1,$170.00
7754018,37.78716,-122.41058,Condominium,Entire home/apt,1,0,1,$269.00
7764531,37.76879,-122.43158,Apartment,Entire home/apt,1,2,2,$397.00
7785897,37.72241,-122.39829,Guest suite,Entire home/apt,1,1,1,$95.00
7788844,37.73132,-122.39138,Apartment,Entire home/apt,2,3,2,$228.00
7805578,37.75674,-122.41109,House,Entire home/apt,1,1,5,$299.00
7808104,37.76191,-122.42345,Condominium,Entire home/apt,1,2,3,$220.00
7810254,37.74095,-122.42124,Condominium,Entire home/apt,1.5,2,4,$320.00
7823272,37.77615,-122.50717,Apartment,Entire home/apt,1,1,2,$145.00
7825894,37.7977,-122.42117,Apartment,Entire home/apt,1,0,30,$80.00
7840831,37.79363,-122.44169,Condominium,Entire home/apt,1,2,3,$550.00
7841744,37.78295,-122.47385,Condominium,Entire home/apt,2,1,3,$265.00
7842771,37.79815,-122.42017,House,Entire home/apt,2,3,30,$217.00
7844031,37.77128,-122.42841,Condominium,Entire home/apt,1.5,1,30,$260.00
7854509,37.74278,-122.4196,Apartment,Entire home/apt,1,2,3,$175.00
7856443,37.78228,-122.49278,Apartment,Entire home/apt,2.5,3,3,$400.00
7859448,37.76224,-122.39674,Apartment,Private room,2.5,2,30,$180.00
7870535,37.80225,-122.44212,Apartment,Entire home/apt,1,2,30,$210.00
7873804,37.76721,-122.41712,Apartment,Private room,1.5,1,4,$400.00
7884875,37.75777,-122.44346,House,Entire home/apt,2,2,5,$370.00
7886634,37.7593,-122.43895,Apartment,Entire home/apt,1,0,3,$125.00
7896925,37.75667,-122.41053,House,Entire home/apt,1,1,4,$400.00
7897391,37.78738,-122.40983,Hotel,Private room,1,0,2,$180.00
7899085,37.76065,-122.40146,Apartment,Entire home/apt,1,1,2,$140.00
7902505,37.75531,-122.39975,Guest suite,Entire home/apt,1,0,3,$150.00
7902889,37.78594,-122.39409,Loft,Shared room,1,1,30,$90.00
7903768,37.77698,-122.41384,Apartment,Private room,1,1,60,$100.00
7922690,37.71143,-122.40057,House,Private room,1,1,2,$100.00
7923146,37.80334,-122.40801,Apartment,Entire home/apt,1,2,2,$390.00
7930461,37.74117,-122.4635,Guest suite,Private room,1,1,2,$109.00
7930685,37.79466,-122.41152,Townhouse,Entire home/apt,1,2,2,$250.00
7931074,37.75076,-122.41797,Apartment,Entire home/apt,1,1,30,$185.00
7933407,37.76462,-122.40675,House,Entire home/apt,1,2,2,$225.00
7933558,37.78443,-122.44355,Apartment,Private room,1,1,30,$49.00
7933807,37.74758,-122.4907,House,Private room,2,2,2,$200.00
7939511,37.74576,-122.41543,House,Private room,1,1,2,$95.00
7949624,37.75526,-122.39827,House,Private room,1,1,1,$127.00
7949668,37.75512,-122.40041,House,Private room,1,1,1,$132.00
7950946,37.76351,-122.49791,House,Entire home/apt,1,2,2,$350.00
7958214,37.78664,-122.40943,Hotel,Private room,1,0,2,$180.00
7958278,37.78836,-122.41063,Hotel,Private room,1,0,2,$180.00
7958316,37.7877,-122.40991,Hotel,Private room,1,0,2,$180.00
7958349,37.78846,-122.40959,Hotel,Private room,1,0,2,$180.00
7963103,37.78837,-122.41091,Condominium,Entire home/apt,1,0,1,$269.00
7968598,37.76684,-122.43435,Apartment,Entire home/apt,1,1,3,$220.00
7968749,37.80332,-122.40782,Apartment,Entire home/apt,1.5,2,2,$640.00
7972067,37.78056,-122.44744,Apartment,Entire home/apt,1,1,2,$155.00
7973781,37.7459,-122.42015,House,Entire home/apt,1,2,30,$255.00
7975011,37.78457,-122.44501,Apartment,Private room,1,1,30,$69.00
7982082,37.74697,-122.43817,House,Entire home/apt,1,2,3,$450.00
7989636,37.79617,-122.41236,Condominium,Private room,1,1,3,$140.00
7998215,37.75054,-122.41656,House,Private room,1,1,1,$173.00
8005452,37.75114,-122.43233,Apartment,Entire home/apt,1.5,2,30,$165.00
8018902,37.74666,-122.50256,House,Private room,0,1,30,$70.00
8030646,37.75032,-122.41668,House,Private room,2,1,1,$99.00
8033268,37.78846,-122.41054,Hotel,Private room,1,0,2,$180.00
8033975,37.78749,-122.40949,Hotel,Private room,1,0,2,$180.00
8035001,37.74363,-122.42479,House,Entire home/apt,1,1,1,$150.00
8041262,37.75927,-122.43158,Condominium,Entire home/apt,2,4,3,$495.00
8048653,37.71299,-122.40017,House,Private room,1,1,2,$120.00
